Test_Cell_ID,Lifecycle_Stage,Cycle_Number,State_of_Health_SOH,Series_Resist_R0_Ohm,Charge_Transfer_R1_Ohm,Double_Layer_Cap_C1_Farad,Time_Constant_Tau_Sec,System_Pole_sP_rad_s,System_Zero_sZ_rad_s,Steady_State_DC_Gain_Ohm,Pole_Distance_to_Instability_rad_s
2018-04-12_cell_08,End of Life,680,0.8432,0.01877,0.02893,305.03,8.8253,-0.11331,-0.28792,0.04771,0.11331
2018-04-12_cell_08,End of Life,685,0.8417,0.0188,0.02903,304.26,8.8333,-0.11321,-0.288,0.04784,0.11321
2018-04-12_cell_08,End of Life,690,0.8402,0.01883,0.02913,303.55,8.841,-0.11311,-0.28806,0.04796,0.11311
2018-04-12_cell_08,End of Life,695,0.8387,0.01886,0.02922,302.82,8.8487,-0.11301,-0.28813,0.04808,0.11301
2018-04-12_cell_08,End of Life,700,0.8372,0.01889,0.02933,301.91,8.8564,-0.11291,-0.28824,0.04823,0.11291
2018-04-12_cell_08,End of Life,705,0.8357,0.01891,0.02941,301.37,8.8635,-0.11282,-0.28828,0.04832,0.11282
2018-04-12_cell_08,End of Life,710,0.8342,0.01893,0.02949,300.76,8.8707,-0.11273,-0.28834,0.04843,0.11273
2018-04-12_cell_08,End of Life,715,0.8326,0.01897,0.02961,299.85,8.878,-0.11264,-0.28846,0.04858,0.11264
2018-04-12_cell_08,End of Life,720,0.8311,0.019,0.02971,299.09,8.885,-0.11255,-0.28855,0.0487,0.11255
2018-04-12_cell_08,End of Life,725,0.8296,0.01901,0.02976,298.76,8.8917,-0.11246,-0.28857,0.04877,0.11246
2018-04-12_cell_08,End of Life,730,0.8281,0.01905,0.02989,297.74,8.8986,-0.11238,-0.28872,0.04893,0.11238
2018-04-12_cell_08,End of Life,735,0.8265,0.01907,0.02998,296.99,8.9052,-0.11229,-0.28882,0.04906,0.11229
2018-04-12_cell_08,End of Life,740,0.825,0.01909,0.03006,296.43,8.9117,-0.11221,-0.28889,0.04916,0.11221
2018-04-12_cell_08,End of Life,745,0.8234,0.01913,0.03019,295.42,8.918,-0.11213,-0.28905,0.04932,0.11213
2018-04-12_cell_08,End of Life,750,0.8219,0.01915,0.03026,294.94,8.9244,-0.11205,-0.28911,0.04941,0.11205
2018-04-12_cell_08,End of Life,755,0.8204,0.01918,0.03036,294.16,8.9305,-0.11198,-0.28923,0.04954,0.11198
2018-04-12_cell_08,End of Life,760,0.8188,0.0192,0.03045,293.48,8.9366,-0.1119,-0.28933,0.04965,0.1119
2018-04-12_cell_08,End of Life,765,0.8173,0.01923,0.03055,292.71,8.9424,-0.11183,-0.28946,0.04978,0.11183
2018-04-12_cell_08,End of Life,770,0.8157,0.01925,0.03063,292.17,8.9484,-0.11175,-0.28954,0.04988,0.11175
2018-04-12_cell_08,End of Life,775,0.8141,0.01928,0.03072,291.49,8.9541,-0.11168,-0.28965,0.04999,0.11168
2018-04-12_cell_08,End of Life,780,0.8126,0.01933,0.03087,290.22,8.9589,-0.11162,-0.28991,0.0502,0.11162
2018-04-12_cell_08,End of Life,785,0.811,0.01934,0.03092,289.91,8.9649,-0.11155,-0.28994,0.05026,0.11155
2018-04-12_cell_08,End of Life,790,0.8095,0.01936,0.03102,289.2,8.9702,-0.11148,-0.29007,0.05038,0.11148
2018-04-12_cell_08,End of Life,795,0.8079,0.01938,0.03109,288.66,8.9757,-0.11141,-0.29016,0.05047,0.11141
2018-04-12_cell_08,End of Life,800,0.8063,0.01942,0.03122,287.64,8.9801,-0.11136,-0.29037,0.05064,0.11136
2018-04-12_cell_08,End of Life,805,0.8047,0.01944,0.0313,287.02,8.9853,-0.11129,-0.29049,0.05075,0.11129
2018-04-12_cell_08,End of Life,810,0.8032,0.01949,0.03146,285.72,8.9886,-0.11125,-0.29079,0.05095,0.11125
2018-04-12_cell_08,End of Life,815,0.8016,0.01952,0.03155,285.09,8.9934,-0.11119,-0.29092,0.05106,0.11119
2018-04-12_cell_08,End of Life,820,0.8,0.01953,0.03161,284.66,8.9987,-0.11113,-0.29099,0.05114,0.11113
2018-04-12_cell_19,Early Life,5,0.9996,0.01713,0.01981,404.9,8.0227,-0.12465,-0.26878,0.03695,0.12465
2018-04-12_cell_19,Early Life,10,0.9989,0.01715,0.01986,404.58,8.0331,-0.12449,-0.26864,0.037,0.12449
2018-04-12_cell_19,Early Life,15,0.9981,0.01716,0.0199,404.19,8.0451,-0.1243,-0.26847,0.03707,0.1243
2018-04-12_cell_19,Early Life,20,0.9973,0.01718,0.01996,403.76,8.0586,-0.12409,-0.26828,0.03714,0.12409
2018-04-12_cell_19,Early Life,25,0.9964,0.01719,0.02002,403.3,8.073,-0.12387,-0.26808,0.03721,0.12387
2018-04-12_cell_19,Early Life,30,0.9954,0.01721,0.02008,402.81,8.0881,-0.12364,-0.26787,0.03729,0.12364
2018-04-12_cell_19,Early Life,35,0.9944,0.01723,0.02014,402.3,8.104,-0.1234,-0.26765,0.03738,0.1234
2018-04-12_cell_19,Early Life,40,0.9934,0.01725,0.02021,401.77,8.1205,-0.12315,-0.26743,0.03746,0.12315
2018-04-12_cell_19,Early Life,45,0.9923,0.01727,0.02028,401.21,8.1376,-0.12289,-0.26719,0.03755,0.12289
2018-04-12_cell_19,Early Life,50,0.9911,0.01729,0.02036,400.64,8.1552,-0.12262,-0.26696,0.03765,0.12262
2018-04-12_cell_19,Early Life,55,0.99,0.01732,0.02043,400.05,8.1731,-0.12235,-0.26672,0.03775,0.12235
2018-04-12_cell_19,Early Life,60,0.9888,0.01734,0.02051,399.44,8.1915,-0.12208,-0.26647,0.03784,0.12208
2018-04-12_cell_19,Early Life,65,0.9875,0.01736,0.02059,398.82,8.2102,-0.1218,-0.26623,0.03795,0.1218
2018-04-12_cell_19,Early Life,70,0.9863,0.01738,0.02067,398.19,8.2292,-0.12152,-0.26598,0.03805,0.12152
2018-04-12_cell_19,Early Life,75,0.985,0.01741,0.02075,397.53,8.2487,-0.12123,-0.26573,0.03816,0.12123
2018-04-12_cell_19,Early Life,80,0.9837,0.01743,0.02083,396.89,8.268,-0.12095,-0.26548,0.03826,0.12095
2018-04-12_cell_19,Early Life,85,0.9823,0.01746,0.02092,396.19,8.2884,-0.12065,-0.26522,0.03838,0.12065
2018-04-12_cell_19,Early Life,90,0.981,0.01748,0.02101,395.52,8.3083,-0.12036,-0.26497,0.03849,0.12036
2018-04-12_cell_19,Early Life,95,0.9796,0.01751,0.02109,394.82,8.3287,-0.12007,-0.26472,0.0386,0.12007
2018-04-12_cell_19,Early Life,100,0.9782,0.01754,0.02119,394.08,8.3498,-0.11976,-0.26446,0.03873,0.11976
2018-04-12_cell_19,Early Life,105,0.9768,0.01757,0.02128,393.33,8.3711,-0.11946,-0.2642,0.03885,0.11946
2018-04-12_cell_19,Mid Life,110,0.9753,0.01759,0.02137,392.61,8.3918,-0.11916,-0.26395,0.03897,0.11916
2018-04-12_cell_19,Mid Life,115,0.9739,0.01762,0.02146,391.93,8.4119,-0.11888,-0.26371,0.03908,0.11888
2018-04-12_cell_19,Mid Life,120,0.9724,0.01765,0.02156,391.16,8.4333,-0.11858,-0.26346,0.03921,0.11858
2018-04-12_cell_19,Mid Life,125,0.9709,0.01768,0.02166,390.34,8.4556,-0.11826,-0.2632,0.03934,0.11826
2018-04-12_cell_19,Mid Life,130,0.9693,0.0177,0.02175,389.63,8.4761,-0.11798,-0.26296,0.03946,0.11798
2018-04-12_cell_19,Mid Life,135,0.9678,0.01773,0.02186,388.82,8.4981,-0.11767,-0.26271,0.03959,0.11767
2018-04-12_cell_19,Mid Life,140,0.9662,0.01776,0.02196,388.01,8.5201,-0.11737,-0.26246,0.03972,0.11737
2018-04-12_cell_19,Mid Life,145,0.9647,0.01779,0.02205,387.26,8.541,-0.11708,-0.26223,0.03985,0.11708
2018-04-12_cell_19,Mid Life,150,0.9631,0.01782,0.02216,386.42,8.5634,-0.11678,-0.26198,0.03998,0.11678
2018-04-12_cell_19,Mid Life,155,0.9615,0.01785,0.02226,385.66,8.5844,-0.11649,-0.26175,0.04011,0.11649
2018-04-12_cell_19,Mid Life,160,0.9598,0.01788,0.02237,384.81,8.6067,-0.11619,-0.26151,0.04025,0.11619
2018-04-12_cell_19,Mid Life,165,0.9582,0.01791,0.02248,383.94,8.6292,-0.11589,-0.26128,0.04039,0.11589
2018-04-12_cell_19,Mid Life,170,0.9565,0.01794,0.02257,383.19,8.6499,-0.11561,-0.26106,0.04052,0.11561
2018-04-12_cell_19,Mid Life,175,0.9549,0.01798,0.02269,382.25,8.6731,-0.1153,-0.26082,0.04067,0.1153
2018-04-12_cell_19,Mid Life,180,0.9532,0.01801,0.0228,381.42,8.6948,-0.11501,-0.2606,0.0408,0.11501
2018-04-12_cell_19,Mid Life,185,0.9515,0.01804,0.02291,380.53,8.7171,-0.11472,-0.26038,0.04095,0.11472
2018-04-12_cell_19,Mid Life,190,0.9498,0.01807,0.02302,379.68,8.7388,-0.11443,-0.26016,0.04109,0.11443
2018-04-12_cell_19,Mid Life,195,0.948,0.01811,0.02313,378.75,8.7616,-0.11413,-0.25994,0.04124,0.11413
2018-04-12_cell_19,Mid Life,200,0.9463,0.01814,0.02324,377.93,8.7826,-0.11386,-0.25974,0.04138,0.11386
2018-04-12_cell_19,Mid Life,205,0.9446,0.01817,0.02335,377.08,8.804,-0.11358,-0.25954,0.04152,0.11358
2018-04-12_cell_19,Mid Life,210,0.9428,0.0182,0.02346,376.15,8.8262,-0.1133,-0.25934,0.04167,0.1133
2018-04-12_cell_19,Mid Life,215,0.941,0.01824,0.02358,375.23,8.8483,-0.11302,-0.25914,0.04182,0.11302
2018-04-12_cell_19,Mid Life,220,0.9392,0.01827,0.02369,374.35,8.8696,-0.11274,-0.25895,0.04196,0.11274
2018-04-12_cell_19,Mid Life,225,0.9374,0.01831,0.02381,373.44,8.8913,-0.11247,-0.25876,0.04211,0.11247
2018-04-12_cell_19,Mid Life,230,0.9356,0.01834,0.02392,372.57,8.9123,-0.1122,-0.25858,0.04226,0.1122
2018-04-12_cell_19,Mid Life,235,0.9338,0.01837,0.02404,371.64,8.9338,-0.11193,-0.2584,0.04241,0.11193
2018-04-12_cell_19,Mid Life,240,0.9319,0.0184,0.02415,370.76,8.9546,-0.11167,-0.25823,0.04256,0.11167
2018-04-12_cell_19,Mid Life,245,0.9301,0.01845,0.02429,369.61,8.9786,-0.11138,-0.25803,0.04274,0.11138
2018-04-12_cell_19,Mid Life,250,0.9282,0.01847,0.02439,368.88,8.9973,-0.11114,-0.25789,0.04287,0.11114
2018-04-12_cell_19,Mid Life,255,0.9264,0.01851,0.02452,367.89,9.0189,-0.11088,-0.25772,0.04303,0.11088
2018-04-12_cell_19,Mid Life,260,0.9245,0.01855,0.02464,366.94,9.0399,-0.11062,-0.25756,0.04318,0.11062
2018-04-12_cell_19,Mid Life,265,0.9226,0.01859,0.02477,365.86,9.0622,-0.11035,-0.2574,0.04336,0.11035
2018-04-12_cell_19,Mid Life,270,0.9207,0.01862,0.02488,364.99,9.082,-0.11011,-0.25726,0.0435,0.11011
2018-04-12_cell_19,Mid Life,275,0.9188,0.01866,0.02502,363.89,9.104,-0.10984,-0.25711,0.04368,0.10984
2018-04-12_cell_19,Mid Life,280,0.9168,0.01869,0.02513,363.08,9.1229,-0.10961,-0.25698,0.04382,0.10961
2018-04-12_cell_19,Mid Life,285,0.9149,0.01873,0.02526,362.02,9.1441,-0.10936,-0.25684,0.04399,0.10936
2018-04-12_cell_19,Mid Life,290,0.913,0.01876,0.02537,361.13,9.1635,-0.10913,-0.25671,0.04414,0.10913
2018-04-12_cell_19,Mid Life,295,0.911,0.01881,0.02553,359.87,9.1862,-0.10886,-0.25658,0.04434,0.10886
2018-04-12_cell_19,Mid Life,300,0.909,0.01884,0.02562,359.18,9.2033,-0.10866,-0.25647,0.04446,0.10866
2018-04-12_cell_19,Mid Life,305,0.9071,0.01888,0.02576,358.04,9.2244,-0.10841,-0.25636,0.04464,0.10841
2018-04-12_cell_19,Mid Life,310,0.9051,0.01892,0.02589,357.0,9.2444,-0.10817,-0.25625,0.04481,0.10817
2018-04-12_cell_19,Mid Life,315,0.9031,0.01895,0.02602,356.01,9.2637,-0.10795,-0.25615,0.04497,0.10795
2018-04-12_cell_19,Mid Life,320,0.9011,0.01899,0.02614,355.06,9.2826,-0.10773,-0.25605,0.04513,0.10773
2018-04-12_cell_19,Mid Life,325,0.8991,0.01903,0.02627,354.03,9.3018,-0.10751,-0.25596,0.0453,0.10751
2018-04-12_cell_19,Mid Life,330,0.897,0.01907,0.02641,352.99,9.3209,-0.10729,-0.25587,0.04547,0.10729
2018-04-12_cell_19,Mid Life,335,0.895,0.0191,0.02653,351.98,9.3396,-0.10707,-0.25579,0.04564,0.10707
2018-04-12_cell_19,Mid Life,340,0.893,0.01915,0.02668,350.83,9.3591,-0.10685,-0.25572,0.04582,0.10685
2018-04-12_cell_19,Mid Life,345,0.8909,0.01919,0.02682,349.65,9.3786,-0.10663,-0.25565,0.04601,0.10663
2018-04-12_cell_19,Mid Life,350,0.8889,0.01922,0.02693,348.91,9.3946,-0.10644,-0.25558,0.04614,0.10644
2018-04-12_cell_19,Mid Life,355,0.8868,0.01925,0.02705,347.96,9.412,-0.10625,-0.25552,0.0463,0.10625
2018-04-12_cell_19,Mid Life,360,0.8847,0.0193,0.0272,346.76,9.4309,-0.10603,-0.25548,0.04649,0.10603
2018-04-12_cell_19,Mid Life,365,0.8826,0.01935,0.02736,345.39,9.4505,-0.10581,-0.25544,0.04671,0.10581
2018-04-12_cell_19,Mid Life,370,0.8805,0.01937,0.02746,344.73,9.4654,-0.10565,-0.25539,0.04683,0.10565
2018-04-12_cell_19,Mid Life,375,0.8784,0.01942,0.02762,343.37,9.4844,-0.10544,-0.25537,0.04705,0.10544
2018-04-12_cell_19,Mid Life,380,0.8763,0.01946,0.02776,342.29,9.5014,-0.10525,-0.25534,0.04722,0.10525
2018-04-12_cell_19,Mid Life,385,0.8742,0.01949,0.02787,341.5,9.5166,-0.10508,-0.2553,0.04736,0.10508
2018-04-12_cell_19,Mid Life,390,0.8721,0.01954,0.02802,340.27,9.5339,-0.10489,-0.2553,0.04756,0.10489
2018-04-12_cell_19,Mid Life,395,0.8699,0.01959,0.02817,339.05,9.5509,-0.1047,-0.25529,0.04775,0.1047
2018-04-12_cell_19,Mid Life,400,0.8678,0.01961,0.02828,338.23,9.5656,-0.10454,-0.25527,0.0479,0.10454
2018-04-12_cell_19,Mid Life,405,0.8656,0.01966,0.02842,337.12,9.5815,-0.10437,-0.25528,0.04808,0.10437
2018-04-12_cell_19,Mid Life,410,0.8635,0.01969,0.02856,336.08,9.5969,-0.1042,-0.25528,0.04825,0.1042
2018-04-12_cell_19,Mid Life,415,0.8613,0.01973,0.02869,335.04,9.612,-0.10404,-0.25529,0.04842,0.10404
2018-04-12_cell_19,Mid Life,420,0.8591,0.01978,0.02883,333.89,9.6273,-0.10387,-0.25532,0.04861,0.10387
2018-04-12_cell_19,Mid Life,425,0.857,0.01981,0.02897,332.87,9.6418,-0.10371,-0.25534,0.04878,0.10371
2018-04-12_cell_19,Mid Life,430,0.8548,0.01986,0.02912,331.57,9.6571,-0.10355,-0.25539,0.04899,0.10355
2018-04-12_cell_19,Mid Life,435,0.8526,0.0199,0.02925,330.58,9.671,-0.1034,-0.25542,0.04915,0.1034
2018-04-12_cell_19,End of Life,440,0.8504,0.01995,0.02941,329.31,9.6855,-0.10325,-0.25548,0.04936,0.10325
2018-04-12_cell_19,End of Life,445,0.8481,0.01998,0.02953,328.47,9.6985,-0.10311,-0.25551,0.0495,0.10311
2018-04-12_cell_19,End of Life,450,0.8459,0.02003,0.0297,327.05,9.7127,-0.10296,-0.2556,0.04973,0.10296
2018-04-12_cell_19,End of Life,455,0.8437,0.02008,0.02985,325.84,9.7261,-0.10282,-0.25568,0.04993,0.10282
2018-04-12_cell_19,End of Life,460,0.8415,0.0201,0.02995,325.16,9.7382,-0.10269,-0.2557,0.05005,0.10269
2018-04-12_cell_19,End of Life,465,0.8392,0.02016,0.03013,323.64,9.7515,-0.10255,-0.25583,0.05029,0.10255
2018-04-12_cell_19,End of Life,470,0.837,0.02021,0.03029,322.36,9.764,-0.10242,-0.25594,0.0505,0.10242
2018-04-12_cell_19,End of Life,475,0.8347,0.02023,0.03039,321.62,9.7756,-0.1023,-0.25598,0.05063,0.1023
2018-04-12_cell_19,End of Life,480,0.8324,0.02029,0.03059,319.99,9.7877,-0.10217,-0.25615,0.05088,0.10217
2018-04-12_cell_19,End of Life,485,0.8302,0.02033,0.03071,319.05,9.799,-0.10205,-0.25623,0.05104,0.10205
2018-04-12_cell_19,End of Life,490,0.8279,0.02036,0.03084,318.09,9.8101,-0.10194,-0.25632,0.0512,0.10194
2018-04-12_cell_19,End of Life,495,0.8256,0.02041,0.031,316.82,9.821,-0.10182,-0.25646,0.05141,0.10182
2018-04-12_cell_19,End of Life,500,0.8233,0.02046,0.03116,315.55,9.8315,-0.10171,-0.25661,0.05162,0.10171
2018-04-12_cell_19,End of Life,505,0.821,0.0205,0.0313,314.47,9.8418,-0.10161,-0.25674,0.0518,0.10161
2018-04-12_cell_19,End of Life,510,0.8187,0.02055,0.03145,313.22,9.8516,-0.10151,-0.2569,0.052,0.10151
2018-04-12_cell_19,End of Life,515,0.8164,0.02058,0.03158,312.31,9.8615,-0.1014,-0.257,0.05215,0.1014
2018-04-12_cell_19,End of Life,520,0.8141,0.02063,0.03174,310.94,9.8706,-0.10131,-0.2572,0.05238,0.10131
2018-04-12_cell_19,End of Life,525,0.8117,0.02066,0.03186,310.06,9.88,-0.10121,-0.25731,0.05253,0.10121
2018-04-12_cell_19,End of Life,530,0.8094,0.02072,0.03204,308.63,9.8882,-0.10113,-0.25754,0.05276,0.10113
2018-04-12_cell_19,End of Life,535,0.8071,0.02075,0.03217,307.6,9.8969,-0.10104,-0.25769,0.05293,0.10104
2018-04-12_cell_19,End of Life,540,0.8047,0.0208,0.03233,306.38,9.9048,-0.10096,-0.25789,0.05313,0.10096
2018-04-12_cell_19,End of Life,545,0.8024,0.02086,0.03252,304.79,9.9114,-0.10089,-0.25818,0.05338,0.10089
2018-04-12_cell_19,End of Life,550,0.8,0.0209,0.03267,303.62,9.9187,-0.10082,-0.25838,0.05357,0.10082
2018-08-28_cell_04,Early Life,5,0.9998,0.01631,0.01814,405.15,7.3487,-0.13608,-0.28743,0.03445,0.13608
2018-08-28_cell_04,Early Life,10,0.9995,0.01631,0.01816,405.0,7.3531,-0.136,-0.28735,0.03447,0.136
2018-08-28_cell_04,Early Life,15,0.9991,0.01632,0.01818,404.82,7.3583,-0.1359,-0.28726,0.0345,0.1359
2018-08-28_cell_04,Early Life,20,0.9988,0.01633,0.0182,404.62,7.3639,-0.1358,-0.28717,0.03453,0.1358
2018-08-28_cell_04,Early Life,25,0.9983,0.01633,0.01822,404.41,7.37,-0.13568,-0.28707,0.03456,0.13568
2018-08-28_cell_04,Early Life,30,0.9979,0.01634,0.01825,404.19,7.3766,-0.13556,-0.28696,0.03459,0.13556
2018-08-28_cell_04,Early Life,35,0.9974,0.01635,0.01828,403.95,7.3833,-0.13544,-0.28684,0.03463,0.13544
2018-08-28_cell_04,Early Life,40,0.9969,0.01636,0.01831,403.7,7.3905,-0.13531,-0.28672,0.03467,0.13531
2018-08-28_cell_04,Early Life,45,0.9964,0.01637,0.01834,403.44,7.3979,-0.13517,-0.2866,0.03471,0.13517
2018-08-28_cell_04,Early Life,50,0.9959,0.01638,0.01837,403.18,7.4053,-0.13504,-0.28648,0.03475,0.13504
2018-08-28_cell_04,Early Life,55,0.9954,0.01639,0.0184,402.91,7.4131,-0.1349,-0.28635,0.03479,0.1349
2018-08-28_cell_04,Early Life,60,0.9948,0.0164,0.01843,402.63,7.421,-0.13475,-0.28622,0.03483,0.13475
2018-08-28_cell_04,Early Life,65,0.9942,0.01641,0.01847,402.33,7.4294,-0.1346,-0.28608,0.03487,0.1346
2018-08-28_cell_04,Early Life,70,0.9937,0.01642,0.0185,402.05,7.4376,-0.13445,-0.28595,0.03492,0.13445
2018-08-28_cell_04,Early Life,75,0.9931,0.01643,0.01853,401.75,7.446,-0.1343,-0.28581,0.03496,0.1343
2018-08-28_cell_04,Early Life,80,0.9925,0.01644,0.01857,401.43,7.4549,-0.13414,-0.28567,0.03501,0.13414
2018-08-28_cell_04,Early Life,85,0.9918,0.01645,0.01861,401.1,7.4641,-0.13398,-0.28552,0.03506,0.13398
2018-08-28_cell_04,Early Life,90,0.9912,0.01646,0.01864,400.8,7.4726,-0.13382,-0.28538,0.03511,0.13382
2018-08-28_cell_04,Early Life,95,0.9906,0.01647,0.01868,400.46,7.4818,-0.13366,-0.28523,0.03516,0.13366
2018-08-28_cell_04,Early Life,100,0.9899,0.01649,0.01872,400.14,7.4909,-0.1335,-0.28509,0.03521,0.1335
2018-08-28_cell_04,Early Life,105,0.9893,0.0165,0.01876,399.81,7.5002,-0.13333,-0.28494,0.03526,0.13333
2018-08-28_cell_04,Early Life,110,0.9886,0.01651,0.0188,399.46,7.5098,-0.13316,-0.28479,0.03531,0.13316
2018-08-28_cell_04,Early Life,115,0.9879,0.01652,0.01884,399.13,7.519,-0.133,-0.28465,0.03536,0.133
2018-08-28_cell_04,Early Life,120,0.9872,0.01653,0.01888,398.77,7.5287,-0.13282,-0.28449,0.03541,0.13282
2018-08-28_cell_04,Early Life,125,0.9865,0.01655,0.01892,398.42,7.5384,-0.13265,-0.28434,0.03547,0.13265
2018-08-28_cell_04,Early Life,130,0.9858,0.01656,0.01896,398.08,7.548,-0.13249,-0.28419,0.03552,0.13249
2018-08-28_cell_04,Early Life,135,0.9851,0.01657,0.01901,397.69,7.5583,-0.13231,-0.28403,0.03558,0.13231
2018-08-28_cell_04,Early Life,140,0.9844,0.01658,0.01905,397.34,7.5679,-0.13214,-0.28389,0.03563,0.13214
2018-08-28_cell_04,Early Life,145,0.9836,0.0166,0.01909,396.98,7.5778,-0.13196,-0.28374,0.03569,0.13196
2018-08-28_cell_04,Early Life,150,0.9829,0.01661,0.01913,396.59,7.5882,-0.13178,-0.28358,0.03575,0.13178
2018-08-28_cell_04,Early Life,155,0.9822,0.01662,0.01918,396.24,7.598,-0.13161,-0.28343,0.0358,0.13161
2018-08-28_cell_04,Early Life,160,0.9814,0.01664,0.01922,395.84,7.6085,-0.13143,-0.28327,0.03586,0.13143
2018-08-28_cell_04,Early Life,165,0.9807,0.01665,0.01927,395.45,7.6187,-0.13126,-0.28312,0.03592,0.13126
2018-08-28_cell_04,Early Life,170,0.9799,0.01667,0.01931,395.04,7.6294,-0.13107,-0.28296,0.03598,0.13107
2018-08-28_cell_04,Early Life,175,0.9791,0.01668,0.01936,394.66,7.6396,-0.1309,-0.28281,0.03604,0.1309
2018-08-28_cell_04,Early Life,180,0.9783,0.01669,0.0194,394.28,7.6499,-0.13072,-0.28266,0.0361,0.13072
2018-08-28_cell_04,Early Life,185,0.9776,0.01671,0.01945,393.86,7.6607,-0.13054,-0.2825,0.03616,0.13054
2018-08-28_cell_04,Early Life,190,0.9768,0.01672,0.0195,393.45,7.6715,-0.13035,-0.28234,0.03622,0.13035
2018-08-28_cell_04,Early Life,195,0.976,0.01674,0.01954,393.06,7.6818,-0.13018,-0.28219,0.03628,0.13018
2018-08-28_cell_04,Mid Life,200,0.9752,0.01675,0.01959,392.67,7.6923,-0.13,-0.28204,0.03634,0.13
2018-08-28_cell_04,Mid Life,205,0.9743,0.01676,0.01963,392.29,7.7024,-0.12983,-0.28189,0.0364,0.12983
2018-08-28_cell_04,Mid Life,210,0.9735,0.01678,0.01968,391.87,7.7132,-0.12965,-0.28174,0.03646,0.12965
2018-08-28_cell_04,Mid Life,215,0.9727,0.01679,0.01973,391.44,7.7243,-0.12946,-0.28158,0.03653,0.12946
2018-08-28_cell_04,Mid Life,220,0.9719,0.01681,0.01978,391.03,7.7349,-0.12928,-0.28143,0.03659,0.12928
2018-08-28_cell_04,Mid Life,225,0.971,0.01682,0.01983,390.59,7.746,-0.1291,-0.28128,0.03665,0.1291
2018-08-28_cell_04,Mid Life,230,0.9702,0.01684,0.01988,390.16,7.7569,-0.12892,-0.28113,0.03672,0.12892
2018-08-28_cell_04,Mid Life,235,0.9694,0.01685,0.01993,389.72,7.768,-0.12873,-0.28097,0.03679,0.12873
2018-08-28_cell_04,Mid Life,240,0.9685,0.01687,0.01998,389.31,7.7787,-0.12856,-0.28083,0.03685,0.12856
2018-08-28_cell_04,Mid Life,245,0.9677,0.01689,0.02003,388.85,7.7899,-0.12837,-0.28067,0.03692,0.12837
2018-08-28_cell_04,Mid Life,250,0.9668,0.0169,0.02008,388.43,7.8006,-0.12819,-0.28053,0.03698,0.12819
2018-08-28_cell_04,Mid Life,255,0.9659,0.01691,0.02013,388.06,7.8106,-0.12803,-0.28039,0.03704,0.12803
2018-08-28_cell_04,Mid Life,260,0.9651,0.01693,0.02018,387.59,7.8221,-0.12784,-0.28024,0.03711,0.12784
2018-08-28_cell_04,Mid Life,265,0.9642,0.01695,0.02024,387.12,7.8335,-0.12766,-0.28009,0.03718,0.12766
2018-08-28_cell_04,Mid Life,270,0.9633,0.01696,0.02028,386.71,7.844,-0.12749,-0.27995,0.03724,0.12749
2018-08-28_cell_04,Mid Life,275,0.9624,0.01698,0.02034,386.19,7.856,-0.12729,-0.27979,0.03732,0.12729
2018-08-28_cell_04,Mid Life,280,0.9615,0.017,0.0204,385.7,7.8676,-0.1271,-0.27964,0.03739,0.1271
2018-08-28_cell_04,Mid Life,285,0.9606,0.01701,0.02045,385.26,7.8785,-0.12693,-0.2795,0.03746,0.12693
2018-08-28_cell_04,Mid Life,290,0.9597,0.01703,0.0205,384.86,7.8888,-0.12676,-0.27937,0.03752,0.12676
2018-08-28_cell_04,Mid Life,295,0.9588,0.01705,0.02056,384.33,7.9009,-0.12657,-0.27921,0.0376,0.12657
2018-08-28_cell_04,Mid Life,300,0.9579,0.01706,0.02061,383.93,7.9112,-0.1264,-0.27908,0.03767,0.1264
2018-08-28_cell_04,Mid Life,305,0.957,0.01708,0.02066,383.49,7.922,-0.12623,-0.27895,0.03773,0.12623
2018-08-28_cell_04,Mid Life,310,0.9561,0.01709,0.02071,383.03,7.933,-0.12606,-0.27881,0.0378,0.12606
2018-08-28_cell_04,Mid Life,315,0.9552,0.01711,0.02077,382.55,7.9443,-0.12588,-0.27867,0.03787,0.12588
2018-08-28_cell_04,Mid Life,320,0.9542,0.01712,0.02082,382.09,7.9553,-0.1257,-0.27853,0.03795,0.1257
2018-08-28_cell_04,Mid Life,325,0.9533,0.01714,0.02088,381.59,7.9668,-0.12552,-0.27839,0.03802,0.12552
2018-08-28_cell_04,Mid Life,330,0.9524,0.01716,0.02093,381.12,7.9779,-0.12535,-0.27826,0.03809,0.12535
2018-08-28_cell_04,Mid Life,335,0.9514,0.01718,0.02099,380.65,7.9889,-0.12517,-0.27813,0.03816,0.12517
2018-08-28_cell_04,Mid Life,340,0.9505,0.01719,0.02105,380.15,8.0003,-0.125,-0.27799,0.03824,0.125
2018-08-28_cell_04,Mid Life,345,0.9495,0.01721,0.0211,379.63,8.0119,-0.12481,-0.27785,0.03832,0.12481
2018-08-28_cell_04,Mid Life,350,0.9486,0.01723,0.02116,379.16,8.0229,-0.12464,-0.27773,0.03839,0.12464
2018-08-28_cell_04,Mid Life,355,0.9476,0.01724,0.0212,378.8,8.0323,-0.1245,-0.27762,0.03845,0.1245
2018-08-28_cell_04,Mid Life,360,0.9467,0.01726,0.02126,378.37,8.0427,-0.12434,-0.2775,0.03851,0.12434
2018-08-28_cell_04,Mid Life,365,0.9457,0.01728,0.02133,377.69,8.0561,-0.12413,-0.27734,0.03861,0.12413
